idna_subject,checker_type,destination,source,tested_at,session_id
adpopblocker.com,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.841546,f70fb44d42c28a21c92c5fba
adrotator.se,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.842413,f70fb44d42c28a21c92c5fba
adserving.unibet.com,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.843318,f70fb44d42c28a21c92c5fba
affiliates.galapartners.co.uk,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.843922,f70fb44d42c28a21c92c5fba
affportal-lb.bevomedia.com,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.844476,f70fb44d42c28a21c92c5fba
amazing-dating.com,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.845034,f70fb44d42c28a21c92c5fba
antiscoopwhoop.com,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.845641,f70fb44d42c28a21c92c5fba
babylon.com,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.846210,f70fb44d42c28a21c92c5fba
banner.galabingo.com,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.847394,f70fb44d42c28a21c92c5fba
bet365.com,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.848046,f70fb44d42c28a21c92c5fba
bettingpartners.com,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.848724,f70fb44d42c28a21c92c5fba
binaryoptions24h.com,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.849453,f70fb44d42c28a21c92c5fba
bit.ly,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.850175,f70fb44d42c28a21c92c5fba
bitcoin-code.co,AVAILABILITY,easylist_thirdparty_popup.txt,/home/runner/work/EasyList/EasyList/easylist_thirdparty_popup.txt,2001-02-11 17:44:11.850900,f70fb44d42c28a21c92c5fba
